sep=;
Number;Time 80Se;80Se;Time 117Sn;117Sn;Time 122Sn;122Sn;Time 124Sn;124Sn;Time 121Sb;121Sb;Time 125Te;125Te
848;159.117;454101.855056219;159.148;1866.76597861673;159.211;1033.36376589624;159.242;1033.36376589624;159.18;9969.49850271636;159.274;4667.28741589298
849;159.305;434480.911313166;159.336;2033.45117182874;159.399;866.688073862091;159.43;800.018240415881;159.367;7534.95108733178;159.461;6401.16757296531
850;159.492;463886.236924281;159.524;1366.71990040679;159.587;833.353125470063;159.618;1366.71990040679;159.555;7301.51908104481;159.649;5134.08444988835
851;159.68;449485.22395819;159.712;1266.71239498413;159.774;800.018240415881;159.806;1100.03448608114;159.743;7534.95108733178;159.837;5834.30328625467
852;159.868;388862.359205487;159.9;1333.38400192541;159.962;1033.36376589624;159.994;866.688073862091;159.931;11070.1581945612;160.025;4533.91911568308
853;160.056;491043.857571323;160.087;1833.42913000538;160.15;1033.36376589624;160.181;1066.69909431913;160.119;7068.09018002892;160.213;6301.13136813715
854;160.244;491729.32767946;160.275;1366.71990040679;160.338;766.683418699365;160.369;933.358160660407;160.307;9102.36069724683;160.401;5934.33682969123
855;160.432;433319.374719569;160.463;1233.37668652386;160.526;633.344765206345;160.557;1200.04104140362;160.494;8502.0596239439;160.589;7134.78383488697
856;160.619;441690.969627113;160.651;1466.72797589606;160.714;1100.03448608114;160.745;800.018240415881;160.682;8702.15770000172;160.776;5067.39839899548
857;160.807;474634.73623895;160.839;1166.7054596232;160.902;600.010260175449;160.933;1033.36376589624;160.87;8402.01144153911;160.964;7501.60346774123
858;160.995;420308.525347876;161.027;1233.37668652386;161.089;500.007125101533;161.121;1400.0558622289;161.058;8635.45808779584;161.152;4833.99921672544
859;161.183;440289.733933538;161.214;1300.04816678458;161.277;500.007125101533;161.308;800.018240415881;161.246;7968.47590912183;161.34;5867.64773736836
860;161.371;439298.682738464;161.402;1733.41896423017;161.465;633.344765206345;161.496;1033.36376589624;161.434;8468.71016642983;161.528;6767.9718700418
861;161.559;467513.984675465;161.59;1066.69909431913;161.653;666.679333574005;161.684;1200.04104140362;161.621;6601.24169356256;161.715;7935.12746565332
862;161.746;383853.855302463;161.778;933.358160660407;161.841;766.683418699365;161.872;1100.03448608114;161.809;10002.8508124816;161.903;8802.20759366449
863;161.934;430040.151983512;161.966;1100.03448608114;162.028;933.358160660407;162.06;1400.0558622289;161.997;8435.36077229495;162.091;9069.01009887622
864;162.122;446203.015890843;162.153;1766.75562281228;162.216;566.675818481135;162.247;1100.03448608114;162.185;8435.36077229495;162.279;7068.09018002892
865;162.31;472854.280968852;162.341;1266.71239498413;162.404;1133.36994118243;162.435;1233.37668652386;162.373;7034.74344765742;162.467;4033.79701830059
866;162.498;415257.01211652;162.529;1233.37668652386;162.592;800.018240415881;162.623;733.348660320334;162.56;10069.5556221747;162.654;4267.18555643033
867;162.685;468711.988508247;162.717;1000.02850081227;162.78;1133.36994118243;162.811;700.013965278607;162.748;11737.2582724997;162.842;4300.52702958748
868;162.873;417099.965261907;162.905;1133.36994118243;162.967;700.013965278607;162.999;633.344765206345;162.936;10769.9714324007;163.03;6434.51310131046
869;163.061;525967.861556976;163.093;1533.40034292832;163.155;700.013965278607;163.187;1233.37668652386;163.124;7401.56098921262;163.218;6701.2796093414
870;163.249;388283.072143794;163.28;800.018240415881;163.343;533.341440123223;163.374;733.348660320334;163.312;7201.47774323291;163.406;7701.69013590032
871;163.437;495054.232439033;163.468;933.358160660407;163.531;900.023085592145;163.562;633.344765206345;163.5;7301.51908104481;163.594;6934.70363077077
872;163.625;439811.288522365;163.656;1200.04104140362;163.719;600.010260175449;163.75;733.348660320334;163.687;9269.11463984305;163.781;5400.83118791982
873;163.812;466213.386201249;163.844;1733.41896423017;163.907;966.693299067056;163.938;966.693299067056;163.875;10303.0244528281;163.969;6567.89584837469
874;164;456701.375126996;164.032;1100.03448608114;164.094;533.341440123223;164.126;1133.36994118243;164.063;7768.38619895181;164.157;6001.02617547601
875;164.188;404987.759244134;164.22;1466.72797589606;164.282;766.683418699365;164.314;1133.36994118243;164.251;8968.95868405838;164.345;4033.79701830059
876;164.376;488165.171517191;164.407;766.683418699365;164.47;600.010260175449;164.501;1333.38400192541;164.439;6901.35715188392;164.533;5500.86226015928
877;164.564;404987.759244134;164.595;1933.43986586994;164.658;633.344765206345;164.689;1066.69909431913;164.627;7668.34219943724;164.721;7134.78383488697
878;164.752;489775.807498471;164.783;966.693299067056;164.846;566.675818481135;164.877;800.018240415881;164.814;6467.85869302379;164.908;6868.01073636777
879;164.939;467411.302389003;164.971;1533.40034292832;165.034;733.348660320334;165.065;933.358160660407;165.002;7501.60346774123;165.096;5667.58198115662
880;165.127;482751.762089551;165.159;1300.04816678458;165.221;1233.37668652386;165.253;1100.03448608114;165.19;7468.25591152464;165.284;4500.57719902578
881;165.315;476209.902986802;165.347;1000.02850081227;165.409;800.018240415881;165.441;566.675818481135;165.378;6534.55006655573;165.472;4934.02705753762
882;165.503;525899.18136471;165.534;1433.39188739193;165.597;533.341440123223;165.628;766.683418699365;165.566;7768.38619895181;165.66;5234.11400143665
883;165.691;475935.95092025;165.722;1100.03448608114;165.785;700.013965278607;165.816;700.013965278607;165.753;6968.05017302852;165.848;6001.02617547601
884;165.878;461183.019549216;165.91;1066.69909431913;165.973;633.344765206345;166.004;1066.69909431913;165.941;9002.30909228217;166.035;9535.92424395042
885;166.066;449861.349018555;166.098;1466.72797589606;166.16;800.018240415881;166.192;1000.02850081227;166.129;8802.20759366449;166.223;6501.20434810549
886;166.254;450682.013150536;166.286;566.675818481135;166.348;600.010260175449;166.38;1033.36376589624;166.317;5967.68147090079;166.411;7768.38619895181
887;166.442;496116.96190629;166.474;1166.7054596232;166.536;400.004560051985;166.568;1066.69909431913;166.505;8468.71016642983;166.599;7401.56098921262
888;166.63;451673.699548262;166.661;1033.36376589624;166.724;766.683418699365;166.755;666.679333574005;166.693;5634.23791022982;166.787;4667.28741589298
889;166.818;460772.440215586;166.849;900.023085592145;166.912;500.007125101533;166.943;1066.69909431913;166.881;7868.43076884504;166.975;8301.96382954388
890;167.005;430620.803560284;167.037;1333.38400192541;167.1;466.672873415883;167.131;900.023085592145;167.068;7334.8663203943;167.163;8968.95868405838
891;167.193;443023.954938135;167.225;733.348660320334;167.288;700.013965278607;167.319;1000.02850081227;167.256;6334.47670637884;167.35;5600.89390266687
892;167.381;497316.894053669;167.413;833.353125470063;167.476;533.341440123223;167.507;766.683418699365;167.444;4967.36979786155;167.538;4200.50280018518
893;167.569;428639.835108626;167.601;1066.69909431913;167.663;233.334885010319;167.695;1133.36994118243;167.632;6801.3180954469;167.726;7835.08251550492
894;167.757;475114.120043328;167.789;1066.69909431913;167.851;533.341440123223;167.883;900.023085592145;167.82;7101.43697577205;167.914;5067.39839899548
895;167.945;454443.875446992;167.976;700.013965278607;168.039;466.672873415883;168.07;933.358160660407;168.008;5934.33682969123;168.102;4967.36979786155
896;168.133;418908.975707513;168.164;800.018240415881;168.227;866.688073862091;168.258;1300.04816678458;168.196;9302.46561851219;168.29;6501.20434810549
897;168.32;409115.216516439;168.352;1033.36376589624;168.415;333.336500030084;168.446;900.023085592145;168.383;7401.56098921262;168.477;5400.83118791982
898;168.508;453657.23838891;168.54;1200.04104140362;168.603;1000.02850081227;168.634;833.353125470063;168.571;6634.58760211951;168.665;3633.70960396282
899;168.696;435745.022747024;168.728;1333.38400192541;168.79;400.004560051985;168.822;700.013965278607;168.759;8635.45808779584;168.853;4533.91911568308
900;168.884;330313.890220614;168.916;1066.69909431913;168.978;733.348660320334;169.01;1133.36994118243;168.947;8935.6083392165;169.041;4533.91911568308
901;169.072;354818.793086131;169.103;1266.71239498413;169.166;633.344765206345;169.197;966.693299067056;169.135;12904.7444292894;169.229;3467.00920717634
902;169.26;274700.581992673;169.291;1533.40034292832;169.354;866.688073862091;169.385;1633.40936853944;169.323;8168.56790084559;169.417;2033.45117182874
903;169.447;181365.980684104;169.479;6334.47670637884;169.542;7368.21362311684;169.573;9602.62727882349;169.51;7735.03813573845;169.604;1266.71239498413
904;169.635;58865.2571425919;169.667;10403.0834739417;169.729;10236.3187556984;169.761;11370.3500915788;169.698;14072.3082550461;169.792;266.668693348736
905;169.823;11437.0600993667;169.855;8635.45808779584;169.917;3467.00920717634;169.949;4767.31430631518;169.886;12437.7406467315;169.98;33.3333650000301
906;170.011;7268.17190506821;170.042;3233.63131245878;170.105;1800.09234473728;170.136;2300.15077488329;170.074;6434.51310131046;170.168;133.333840001925
907;170.199;12237.5999725638;170.23;3633.70960396282;170.293;1833.42913000538;170.324;2066.78840050346;170.262;6634.58760211951;170.356;200.001140006498
908;170.386;18743.3404027744;170.418;3433.66931787609;170.481;1733.41896423017;170.512;2700.20778098875;170.449;6601.24169356256;170.543;200.001140006498
909;170.574;28122.521921681;170.606;4133.82029736436;170.669;1800.09234473728;170.7;3266.97082165016;170.637;6067.71577472412;170.731;66.666793333574
910;170.762;35335.5493294028;170.794;4167.16151709682;170.856;2466.84008552468;170.888;3900.43353318721;170.825;8868.90783967775;170.919;133.333840001925
911;170.95;25418.4003800351;170.981;3900.43353318721;171.044;3800.41158457461;171.075;5534.20607763178;171.013;7901.77908556111;171.107;366.670498373375
912;171.138;36571.4114869736;171.169;6934.70363077077;171.232;5334.14412324007;171.263;6001.02617547601;171.201;11003.4495814438;171.295;533.341440123223
913;171.326;24016.4272362296;171.357;8435.36077229495;171.42;4800.65672984064;171.451;6367.82210798816;171.388;14372.5515078816;171.482;300.002565021931
914;171.513;35936.7687049004;171.545;6868.01073636777;171.608;4433.89355578411;171.639;6067.71577472412;171.576;12971.4602698094;171.67;466.672873415883
915;171.701;54350.725498723;171.733;6467.85869302379;171.795;3333.65003008619;171.827;3600.36939790022;171.764;9602.62727882349;171.858;366.670498373375
916;171.889;39410.8837076425;171.92;3833.75217075799;171.983;1900.10289057152;172.014;1633.40936853944;171.952;8101.87031676262;172.046;166.667458337094
917;172.077;32864.0859017159;172.108;1466.72797589606;172.171;800.018240415881;172.202;733.348660320334;172.14;3767.07106174515;172.234;100.000285000812
918;172.265;19744.4376050424;172.296;933.358160660407;172.359;566.675818481135;172.39;666.679333574005;172.328;1933.43986586994;172.422;166.667458337094
919;172.452;15840.4813505428;172.484;700.013965278607;172.547;566.675818481135;172.578;533.341440123223;172.515;1433.39188739193;172.609;33.3333650000301
920;172.64;14272.4698529089;172.672;700.013965278607;172.735;566.675818481135;172.766;733.348660320334;172.703;2166.80046659548;172.797;466.672873415883
921;172.828;15807.1179452107;172.86;933.358160660407;172.922;333.336500030084;172.954;533.341440123223;172.891;2400.16417122931;172.985;200.001140006498
922;173.016;29658.3813192765;173.047;800.018240415881;173.11;400.004560051985;173.142;600.010260175449;173.079;3166.95248412836;173.173;266.668693348736
923;173.204;60403.8069624553;173.235;900.023085592145;173.298;700.013965278607;173.329;833.353125470063;173.267;5634.23791022982;173.361;533.341440123223
924;173.392;70641.9373125452;173.423;1200.04104140362;173.486;1033.36376589624;173.517;800.018240415881;173.454;8068.52161978706;173.548;133.333840001925
925;173.579;76499.7585580764;173.611;1366.71990040679;173.674;700.013965278607;173.705;1100.03448608114;173.642;6034.37094341706;173.736;233.334885010319
926;173.767;86412.2890705596;173.799;2066.78840050346;173.861;800.018240415881;173.893;1466.72797589606;173.83;9669.33056723794;173.924;200.001140006498
927;173.955;91638.709674832;173.986;1466.72797589606;174.049;1266.71239498413;174.08;1133.36994118243;174.018;10202.9660022168;174.112;333.336500030084
928;174.143;113599.937371221;174.174;1766.75562281228;174.237;1333.38400192541;174.268;1100.03448608114;174.206;14739.5224588138;174.3;333.336500030084
929;174.33;110379.477856919;174.362;1966.77690451216;174.425;1066.69909431913;174.456;1700.08236899078;174.393;13705.3512543973;174.487;233.334885010319
930;174.518;112996.056323936;174.55;2066.78840050346;174.613;1466.72797589606;174.644;1666.74583709393;174.581;15807.1179452107;174.675;233.334885010319
931;174.706;163087.859314452;174.738;2133.46304788664;174.8;1333.38400192541;174.832;1900.10289057152;174.769;13171.6093130614;174.863;300.002565021931
932;174.894;161372.102888964;174.926;2133.46304788664;174.988;1433.39188739193;175.019;1566.73662145681;174.957;18543.1278134444;175.051;433.338685066094
933;175.082;202933.605927512;175.113;2333.48851031927;175.176;1466.72797589606;175.207;2400.16417122931;175.145;16774.6824486748;175.239;266.668693348736
934;175.27;261974.815592952;175.301;2333.48851031927;175.364;933.358160660407;175.395;1700.08236899078;175.332;16441.033491369;175.427;300.002565021931
935;175.457;256257.972806033;175.489;2433.50209670374;175.552;2000.11400649837;175.583;2200.13794864938;175.52;17375.266554848;175.614;333.336500030084
936;175.645;181130.230524907;175.677;2600.19267427716;175.74;1833.42913000538;175.771;2233.47549404853;175.708;21880.3024711667;175.802;100.000285000812
937;175.833;229626.317725924;175.865;3066.93471676091;175.927;1833.42913000538;175.959;2266.81310279311;175.896;19510.8431510812;175.99;333.336500030084
938;176.021;298823.429390661;176.053;2933.57858050266;176.115;2000.11400649837;176.147;2533.51625320681;176.084;19410.73219383;176.178;133.333840001925
939;176.209;327121.572900647;176.24;3266.97082165016;176.303;2133.46304788664;176.334;3066.93471676091;176.272;24183.3229303349;176.366;300.002565021931
940;176.397;282658.8398528;176.428;4000.45605198993;176.491;1966.77690451216;176.522;3233.63131245878;176.459;25718.8377627193;176.554;333.336500030084
941;176.584;336700.251717512;176.616;3600.36939790022;176.679;2533.51625320681;176.71;3233.63131245878;176.647;30392.9702627806;176.741;733.348660320334
942;176.772;309065.254482922;176.804;3633.70960396282;176.866;2633.53097983337;176.898;3400.32949192777;176.835;28857.0466113862;176.929;333.336500030084
943;176.96;364650.669155196;176.992;4067.13804796643;177.054;3233.63131245878;177.086;4033.79701830059;177.023;37874.1711583849;177.117;366.670498373375
944;177.148;426317.601754987;177.179;5667.58198115662;177.242;3400.32949192777;177.274;4333.86856610125;177.211;32730.5031924502;177.305;466.672873415883
945;177.336;334933.580900837;177.367;5900.99225184715;177.43;3600.36939790022;177.461;5034.0554685903;177.399;35602.7553996776;177.493;366.670498373375
946;177.524;508497.293444786;177.555;6401.16757296531;177.618;3767.07106174515;177.649;5700.92611544745;177.587;43286.6690025448;177.681;566.675818481135
947;177.712;634365.280682203;177.743;8368.6621741621;177.806;5534.20607763178;177.837;6034.37094341706;177.774;44021.8282185159;177.868;933.358160660407
948;177.899;613509.552242658;177.931;10803.3252635161;177.994;7234.8247924643;178.025;8001.82441596684;177.962;51976.8816044252;178.056;733.348660320334
949;178.087;684774.971559749;178.119;8935.6083392165;178.181;4100.47914098762;178.213;7768.38619895181;178.15;39978.8332434477;178.244;600.010260175449
950;178.275;705610.007604409;178.307;3066.93471676091;178.369;8868.90783967775;178.401;12404.3837092028;178.338;83732.6757144066;178.432;2033.45117182874
951;178.463;940202.665527608;178.494;12704.5984294015;178.557;7835.08251550492;178.589;10369.7304035144;178.526;60169.6711266684;178.62;966.693299067056
952;178.651;730011.925388249;178.682;9936.1462563385;178.745;7634.99432634903;178.776;7301.51908104481;178.714;49937.6380378461;178.808;1366.71990040679
953;178.839;860637.820358649;178.87;11336.9951827774;178.933;9635.97889133795;178.964;12938.1023178477;178.902;62477.7176859676;178.996;966.693299067056
954;179.026;784837.739142496;179.058;10736.617664677;179.121;8568.75872911038;179.152;12704.5984294015;179.089;52411.5050931798;179.183;1966.77690451216
955;179.214;863227.163222937;179.246;13038.1763639437;179.309;7735.03813573845;179.34;10036.2031856343;179.277;54584.7838154614;179.371;1933.43986586994
956;179.402;745579.872516122;179.434;7968.47590912183;179.496;8768.85756572947;179.528;13538.5551540563;179.465;67697.0274475711;179.559;1333.38400192541
957;179.59;962321.594081834;179.622;16074.0269636133;179.684;7334.8663203943;179.716;11370.3500915788;179.653;38408.6646209965;179.747;1833.42913000538
958;179.778;859063.402335016;179.809;17608.8325904274;179.872;8568.75872911038;179.904;10936.7412218981;179.841;54517.9096925348;179.935;1633.40936853944
959;179.966;813465.19375272;179.997;12604.5262853891;180.06;9469.22146261728;180.091;13738.7106646875;180.029;51441.9751461819;180.123;2600.19267427716
960;180.154;887704.371682579;180.185;11970.7492907123;180.248;10636.556741854;180.279;11503.7703607357;180.217;53748.8755718538;180.311;1433.39188739193
961;180.341;773587.560090629;180.373;18176.0773307046;180.436;10236.3187556984;180.467;10970.0953699746;180.404;77202.8282826866;180.498;2066.78840050346
962;180.529;848640.735840958;180.561;13405.1194151046;180.623;11937.3932407745;180.655;14072.3082550461;180.592;61407.2815913041;180.686;2466.84008552468
963;180.717;790901.133063696;180.749;17008.2404925186;180.811;10036.2031856343;180.843;12170.8869217068;180.78;59366.9433707141;180.874;1666.74583709393
964;180.905;856614.581727352;180.936;20111.5208847388;180.999;10870.0331159227;181.03;14806.2452742567;180.968;65187.5504602401;181.062;2433.50209670374
965;181.093;777522.578649203;181.124;16274.2113910676;181.187;9469.22146261728;181.218;15707.0281097277;181.156;51441.9751461819;181.25;1833.42913000538
966;181.28;820236.456312431;181.312;16707.9521498257;181.375;10836.6791580234;181.406;17742.3002919009;181.343;60169.6711266684;181.437;2066.78840050346
967;181.468;916145.338582571;181.5;20411.8674597411;181.562;13004.8182851747;181.594;15907.2083514645;181.531;60403.8069624553;181.625;1966.77690451216
968;181.656;779542.658085087;181.688;21546.5564550298;181.75;11770.6139420521;181.782;17141.7036272145;181.719;60437.2551936388;181.813;2633.53097983337
969;181.844;861862.46306194;181.875;17108.3377484017;181.938;15506.8501510542;181.969;16474.3981016958;181.907;59567.6218722157;182.001;2233.47549404853
970;182.032;706338.459353813;182.063;20278.379458642;182.126;11103.5125962098;182.157;20511.984126726;182.095;76164.9733322376;182.189;3000.25652193263
971;182.22;847521.882679771;182.251;18409.6540225694;182.314;13671.9919075146;182.345;17074.9719330149;182.282;78307.7089396;182.376;2800.22345783193
972;182.407;791319.37371789;182.439;14839.6067770984;182.502;16874.7783726304;182.533;21413.0598251874;182.47;71947.2256077612;182.564;3066.93471676091
973;182.595;872362.82422545;182.627;20311.7513637515;182.689;11837.3254713485;182.721;21913.6774217628;182.658;61541.0825376945;182.752;2566.85443206837
974;182.783;864836.942749321;182.814;20678.8465072594;182.877;17141.7036272145;182.908;24784.1605664025;182.846;47998.9046369579;182.94;2766.88483553595
975;182.971;811755.330354442;183.002;21012.576026752;183.065;18976.9246432826;183.096;20879.0834575989;183.034;77370.229980002;183.128;3000.25652193263
976;183.159;832494.048568432;183.19;26219.5781590113;183.253;13038.1763639437;183.284;25585.3094023627;183.222;49569.9307798477;183.316;2000.11400649837
977;183.346;752499.440630506;183.378;27721.8850421465;183.441;18109.341703918;183.472;24149.9436645858;183.409;65287.9226610289;183.503;2966.91751954294
978;183.534;921831.907524801;183.566;27287.8720720539;183.629;17508.7324803246;183.66;18009.2387394733;183.597;44422.8371230669;183.691;2966.91751954294
979;183.722;793166.719918835;183.754;25451.7820575578;183.817;16841.4130012207;183.848;30426.3613995165;183.785;56892.0969265046;183.879;3200.29186661824
980;183.91;812802.166162792;183.942;31695.2716493302;184.004;19377.3620016235;184.036;32697.1076739111;183.973;69771.7989569534;184.067;3200.29186661824
981;184.098;816501.475027071;184.129;20578.7288886047;184.192;18776.7093896837;184.223;29090.7654567711;184.161;46394.597399199;184.255;2666.86934873717
982;184.286;803766.494871083;184.317;24250.0816522264;184.38;20612.1013647112;184.411;24750.7801582669;184.349;62544.6221066788;184.443;2866.90089246958
983;184.474;776721.575672577;184.505;27721.8850421465;184.568;16207.4829948987;184.599;28322.8437896585;184.537;61741.7858672985;184.631;2566.85443206837
984;184.662;787381.327263582;184.693;29758.5507292213;184.756;26520.0292520926;184.787;29224.320479503;184.724;62879.1480306212;184.818;2333.48851031927
985;184.849;879401.498549766;184.881;32864.0859017159;184.944;27221.1017981139;184.975;27888.8159643055;184.912;62377.3615324421;185.006;1666.74583709393
986;185.037;771150.371069063;185.069;38542.2905282822;185.131;25652.0734555963;185.163;38408.6646209965;185.1;75930.6274670877;185.194;3000.25652193263
987;185.225;741686.617151682;185.256;38809.545392894;185.319;32129.3935757127;185.351;31862.2403508917;185.288;67094.7202950859;185.382;2866.90089246958
988;185.413;821632.910551433;185.444;32797.2944200608;185.507;21546.5564550298;185.538;33532.0146910263;185.476;57861.9276512553;185.57;2133.46304788664
989;185.601;819782.632069875;185.632;41415.4934626845;185.695;30893.8439812169;185.726;43587.4122356942;185.664;47196.7327043751;185.757;3200.29186661824
990;185.788;814930.920594817;185.82;41849.8557331349;185.883;26720.3328372725;185.914;30025.6719495168;185.851;73419.9749162894;185.945;3200.29186661824
991;185.976;799128.322826023;186.008;38174.8217295891;186.071;26486.6455434001;186.102;39143.6196926045;186.039;53180.4806804377;186.133;2800.22345783193
992;186.164;790482.902160222;186.196;43620.8284683344;186.258;36437.8005743158;186.29;42785.4417228075;186.227;64953.3508874356;186.321;2166.80046659548
993;186.352;775816.137128969;186.384;53715.4400692512;186.446;28155.9087409618;186.477;40713.8540234799;186.415;64484.9611035631;186.509;3233.63131245878
994;186.54;727129.170290021;186.571;46093.8061022492;186.634;30326.1881798027;186.665;46829.0828096896;186.603;62611.5267820806;186.697;2400.16417122931
995;186.728;749300.11219415;186.759;57560.9399741563;186.822;34266.7657032917;186.853;42016.9210050347;186.79;65756.3338436045;186.884;2100.1256925227
996;186.915;740365.88342818;186.947;53247.3497133198;187.01;28890.4348273992;187.041;55688.243590794;186.978;68567.0631048599;187.072;4000.45605198993
997;187.103;738767.230768849;187.135;61875.5893603972;187.197;27554.9557070767;187.229;49101.950854555;187.166;73821.6552318259;187.26;2766.88483553595
998;187.291;782468.693840569;187.323;61708.3351531949;187.385;33598.8089672652;187.417;49302.5121532612;187.354;66258.2168203964;187.448;3500.34915982869
999;187.479;761230.949132935;187.51;58731.476567251;187.573;34233.3672630713;187.604;53213.9151650678;187.542;55621.3652681432;187.636;3033.59558767189
1000;187.667;736091.544481477;187.698;59099.3756000715;187.761;39744.9694456793;187.792;59333.497176592;187.729;60537.6002691569;187.824;2733.54627658828
1001;187.854;795572.040602741;187.886;67864.3386526684;187.949;40112.4710974128;187.98;50673.0756423839;187.917;47831.7824637237;188.011;1666.74583709393
1002;188.042;671648.538423852;188.074;56189.8391242839;188.136;52444.9381145557;188.168;53180.4806804377;188.105;74189.8702500675;188.199;2066.78840050346
1003;188.23;830223.492745218;188.262;88589.7755869937;188.324;40312.9297848878;188.356;66726.6538616949;188.293;70575.002063726;188.387;3000.25652193263
1004;188.418;721573.361270956;188.45;70474.5996683686;188.512;43888.1606179854;188.544;56357.0408173213;188.481;46060.3851649513;188.575;3033.59558767189
1005;188.606;805963.942218019;188.637;63782.3998311603;188.7;33598.8089672652;188.731;54083.2340972757;188.669;65890.1679028754;188.763;2466.84008552468
1006;188.794;659292.869513634;188.825;55587.9262022704;188.888;36137.1797373728;188.919;58463.9184718487;188.856;53481.3933325128;188.95;2500.17813769231
1007;188.981;739392.773514572;189.013;59801.749687005;189.076;41849.8557331349;189.107;44289.1664710451;189.044;71277.8348880018;189.138;3066.93471676091
1008;189.169;762831.607221622;189.201;55019.4718184122;189.263;33465.2206688477;189.295;43553.9960666236;189.232;58898.7024455583;189.326;1933.43986586994
1009;189.357;728483.660070674;189.389;49202.2312177075;189.451;30994.0204394055;189.483;43754.4940345954;189.42;71077.022642307;189.514;2700.20778098875
1010;189.545;675111.041598898;189.576;49503.0757415919;189.639;33097.8580881289;189.67;31695.2716493302;189.608;72783.9998522275;189.702;3366.9897293312
1011;189.733;734389.04310605;189.764;44021.8282185159;189.827;26787.1012068223;189.858;37840.7658570578;189.796;59333.497176592;189.89;2000.11400649837
1012;189.92;711264.958916576;189.952;40647.0326815158;190.015;26319.7279520865;190.046;29591.6020301173;189.983;58831.8119032782;190.077;2900.2397048116
1013;190.108;730880.316059884;190.14;29023.9883263517;190.202;23882.9118232889;190.234;37740.5503343067;190.171;36571.4114869736;190.265;2400.16417122931
1014;190.296;694964.120828575;190.327;30893.8439812169;190.39;28055.7484735763;190.422;25551.9274709539;190.359;44222.3315264756;190.453;3000.25652193263
1015;190.484;788496.438516492;190.515;42351.0563159417;190.578;19677.6960152832;190.609;32830.6901291327;190.547;50840.2248459851;190.641;3200.29186661824
1016;190.672;756325.474525621;190.703;38876.3597444805;190.766;23181.9725640521;190.797;36872.0397570683;190.734;40312.9297848878;190.829;2866.90089246958
1017;190.859;731714.010720565;190.891;29357.8765181025;190.954;22914.9554456716;190.985;24016.4272362296;190.922;51675.994717832;191.016;3166.95248412836
1018;191.047;769688.216659313;191.079;37206.077203945;191.142;20378.4953643009;191.173;29825.3306533239;191.11;46728.8159919359;191.204;3200.29186661824
1019;191.235;747665.893093582;191.267;30526.5351907145;191.329;19711.0667784428;191.361;29324.4874132144;191.298;35034.9473599916;191.392;3066.93471676091
1020;191.423;707275.083743441;191.455;27688.4990481661;191.517;18509.7592705754;191.549;29023.9883263517;191.486;36838.6363618163;191.58;4400.55182919938
1021;191.611;748708.994462577;191.642;25818.9846994495;191.705;19944.6638968932;191.736;24216.7022595484;191.674;28623.3308769978;191.768;2366.82630910122
